id,passResult
2920_2018110407,I
2942_2018110407,S
3039_2018110407,S
3097_2018110407,C
3138_2018110407,I
3196_2018110407,C
3220_2018110407,C
3275_2018110407,I
3299_2018110407,S
3318_2018110407,I
3390_2018110407,C
3541_2018110407,I
3609_2018110407,I
3631_2018110407,C
3655_2018110407,I
3746_2018110407,C
3828_2018110407,C
3852_2018110407,I
3874_2018110407,I
3896_2018110407,C
3937_2018110407,C
211_2018110408,C
258_2018110408,I
328_2018110408,C
398_2018110408,C
505_2018110408,C
555_2018110408,C
600_2018110408,C
689_2018110408,C
736_2018110408,C
837_2018110408,S
904_2018110408,I
926_2018110408,I
971_2018110408,C
1108_2018110408,I
1187_2018110408,I
1209_2018110408,I
1261_2018110408,C
1329_2018110408,C
1369_2018110408,C
1434_2018110408,I
1456_2018110408,I
1528_2018110408,C
1552_2018110408,C
1589_2018110408,C
1646_2018110408,I
1693_2018110408,C
1739_2018110408,I
1761_2018110408,C
1785_2018110408,I
1807_2018110408,C
1917_2018110408,C
1952_2018110408,C
1976_2018110408,C
2055_2018110408,C
2096_2018110408,C
2158_2018110408,I
2245_2018110408,C
2311_2018110408,I
2402_2018110408,I
2451_2018110408,C
2496_2018110408,C
2564_2018110408,I
2629_2018110408,C
2658_2018110408,C
2766_2018110408,S
2785_2018110408,C
2841_2018110408,I
2938_2018110408,I
3025_2018110408,C
3083_2018110408,S
3123_2018110408,C
3246_2018110408,C
3295_2018110408,S
3314_2018110408,I
3403_2018110408,IN
3479_2018110408,I
3533_2018110408,I
3627_2018110408,C
3693_2018110408,S
3712_2018110408,C
3736_2018110408,C
3785_2018110408,I
3807_2018110408,C
3853_2018110408,I
3875_2018110408,C
4031_2018110408,S
4121_2018110408,I
4143_2018110408,C
4177_2018110408,C
4233_2018110408,I
4255_2018110408,I
4291_2018110408,C
4315_2018110408,I
4392_2018110408,I
99_2018110409,C
226_2018110409,C
254_2018110409,C
369_2018110409,C
518_2018110409,C
572_2018110409,C
661_2018110409,I
683_2018110409,C
732_2018110409,C
756_2018110409,C
841_2018110409,C
865_2018110409,C
935_2018110409,I
990_2018110409,C
1115_2018110409,I
1137_2018110409,I
1159_2018110409,C
1254_2018110409,C
1278_2018110409,C
1331_2018110409,C
1364_2018110409,C
1440_2018110409,I
1462_2018110409,C
1543_2018110409,C
1567_2018110409,C
1612_2018110409,C
1649_2018110409,C
1710_2018110409,C
1797_2018110409,I
1819_2018110409,C
1843_2018110409,C
1910_2018110409,IN
1941_2018110409,I
1963_2018110409,I
2030_2018110409,C
2070_2018110409,C
2156_2018110409,C
2201_2018110409,C
2230_2018110409,I
2274_2018110409,C
2400_2018110409,C
2424_2018110409,C
2473_2018110409,C
2501_2018110409,C
2529_2018110409,I
2551_2018110409,C
2579_2018110409,C
2632_2018110409,I
2654_2018110409,C
2735_2018110409,C
2759_2018110409,C
2969_2018110409,C
2993_2018110409,C
3046_2018110409,I
3068_2018110409,I
3145_2018110409,C
3194_2018110409,C
3281_2018110409,I
3330_2018110409,C
3359_2018110409,C
3387_2018110409,C
3436_2018110409,C
3460_2018110409,C
3521_2018110409,I
3576_2018110409,I
3598_2018110409,I
3763_2018110409,I
3806_2018110409,C
3848_2018110409,I
3891_2018110409,C
4005_2018110409,C
4034_2018110409,I
4060_2018110409,I
4099_2018110409,I
147_2018110410,I
169_2018110410,C
193_2018110410,C
217_2018110410,C
241_2018110410,C
265_2018110410,C
386_2018110410,C
415_2018110410,C
460_2018110410,I
526_2018110410,C
550_2018110410,C
600_2018110410,C
624_2018110410,I
657_2018110410,I
702_2018110410,I
724_2018110410,C
782_2018110410,C
827_2018110410,I
849_2018110410,S
886_2018110410,C
955_2018110410,I
981_2018110410,C
1005_2018110410,I
1027_2018110410,C
1051_2018110410,I
1092_2018110410,I
1163_2018110410,C
1187_2018110410,C
1236_2018110410,I
1258_2018110410,I
1314_2018110410,C
1338_2018110410,I
1360_2018110410,I
1405_2018110410,C
1429_2018110410,I
1463_2018110410,I
1566_2018110410,C
1595_2018110410,C
1694_2018110410,C
1760_2018110410,I
1789_2018110410,I
1823_2018110410,C
1914_2018110410,C
2150_2018110410,C
2179_2018110410,I
2201_2018110410,R
2233_2018110410,C
2411_2018110410,I
2435_2018110410,C
2572_2018110410,I
2594_2018110410,C
2666_2018110410,C
2690_2018110410,C
2718_2018110410,C
2742_2018110410,C
2770_2018110410,C
2799_2018110410,I
2821_2018110410,I
2843_2018110410,I
2962_2018110410,I
3001_2018110410,I
3044_2018110410,C
3068_2018110410,I
3126_2018110410,I
3151_2018110410,I
3173_2018110410,S
3254_2018110410,C
3278_2018110410,I
3344_2018110410,C
3389_2018110410,C
3413_2018110410,C
3544_2018110410,C
3568_2018110410,C
3592_2018110410,C
3616_2018110410,C
3640_2018110410,C
3787_2018110410,I
3816_2018110410,S
3905_2018110410,C
3960_2018110410,C
4042_2018110410,I
4090_2018110410,C
4114_2018110410,I
4157_2018110410,I
4196_2018110410,I
4256_2018110410,C
72_2018110500,C
122_2018110500,C
172_2018110500,I
262_2018110500,I
340_2018110500,I
362_2018110500,I
395_2018110500,C
440_2018110500,S
469_2018110500,C
535_2018110500,C
591_2018110500,C
684_2018110500,C
767_2018110500,IN
822_2018110500,I
911_2018110500,C
935_2018110500,C
1018_2018110500,C
1080_2018110500,C
1184_2018110500,C
1339_2018110500,I
1373_2018110500,C
1408_2018110500,C
1451_2018110500,I
1477_2018110500,C
1501_2018110500,C
1551_2018110500,C
1599_2018110500,C
1629_2018110500,C
1692_2018110500,C
1822_2018110500,C
1846_2018110500,I
1868_2018110500,C
1892_2018110500,I
1918_2018110500,C
1984_2018110500,S
2042_2018110500,I
2068_2018110500,C
2096_2018110500,I
2143_2018110500,S
2234_2018110500,C
2323_2018110500,C
2370_2018110500,S
2477_2018110500,C
2527_2018110500,C
2554_2018110500,C
2635_2018110500,C
2685_2018110500,S
2704_2018110500,C
2799_2018110500,C
2840_2018110500,C
2881_2018110500,I
2981_2018110500,C
3052_2018110500,I
3078_2018110500,I
3120_2018110500,S
3148_2018110500,C
3172_2018110500,S
3257_2018110500,C
3297_2018110500,S
3342_2018110500,C
3488_2018110500,C
3512_2018110500,C
3536_2018110500,S
3569_2018110500,I
3595_2018110500,C
3619_2018110500,C
3666_2018110500,C
3690_2018110500,C
3719_2018110500,I
3779_2018110500,I
3801_2018110500,I
3823_2018110500,I
3845_2018110500,I
93_2018110800,C
159_2018110800,I
223_2018110800,C
274_2018110800,C
348_2018110800,IN
443_2018110800,I
469_2018110800,I
516_2018110800,C
540_2018110800,C
627_2018110800,C
743_2018110800,S
791_2018110800,C
836_2018110800,C
860_2018110800,S
923_2018110800,I
1048_2018110800,C
1098_2018110800,C
1123_2018110800,C
1147_2018110800,S
1166_2018110800,C
1190_2018110800,I
1274_2018110800,C
1298_2018110800,C
1322_2018110800,C
1346_2018110800,C
1391_2018110800,C
1415_2018110800,C
1456_2018110800,C
1578_2018110800,C
1602_2018110800,C
1653_2018110800,C
1677_2018110800,C
1701_2018110800,C
1742_2018110800,C
1772_2018110800,S
1818_2018110800,C
1882_2018110800,I
1932_2018110800,C
1956_2018110800,C
2092_2018110800,C
2116_2018110800,C
2161_2018110800,C
2227_2018110800,C
2251_2018110800,C
2296_2018110800,I
2322_2018110800,C
2412_2018110800,S
2431_2018110800,C
2516_2018110800,C
2561_2018110800,I
2587_2018110800,C
2722_2018110800,C
2829_2018110800,C
2914_2018110800,C
2959_2018110800,C
2983_2018110800,S
3002_2018110800,C
3045_2018110800,C
3090_2018110800,I
3177_2018110800,C
3201_2018110800,C
3225_2018110800,C
3249_2018110800,I
85_2018111100,C
130_2018111100,C
154_2018111100,C
178_2018111100,C
202_2018111100,C
294_2018111100,C
339_2018111100,C
400_2018111100,S
419_2018111100,C
485_2018111100,I
528_2018111100,S
677_2018111100,C
701_2018111100,C
744_2018111100,I
766_2018111100,C
790_2018111100,C
894_2018111100,C
1002_2018111100,C
1031_2018111100,C
1055_2018111100,C
1130_2018111100,C
1175_2018111100,IN
1206_2018111100,I
1285_2018111100,I
1350_2018111100,C
1444_2018111100,C
1516_2018111100,C
1545_2018111100,C
1611_2018111100,C
1720_2018111100,I
1871_2018111100,C
1978_2018111100,C
2023_2018111100,I
2045_2018111100,I
2133_2018111100,C
2168_2018111100,C
2232_2018111100,I
2335_2018111100,C
2384_2018111100,C
2445_2018111100,S
2464_2018111100,C
2520_2018111100,I
2542_2018111100,I
2581_2018111100,I
2628_2018111100,I
2650_2018111100,I
2683_2018111100,C
2728_2018111100,I
2750_2018111100,I
2812_2018111100,I
2834_2018111100,I
2879_2018111100,C
2903_2018111100,C
2970_2018111100,S
2989_2018111100,I
3011_2018111100,C
3056_2018111100,I
3117_2018111100,I
3156_2018111100,I
3178_2018111100,C
3205_2018111100,S
3238_2018111100,C
3262_2018111100,S
3281_2018111100,IN
3346_2018111100,I
3368_2018111100,S
3463_2018111100,C
3513_2018111100,C
3537_2018111100,C
3572_2018111100,C
3679_2018111100,I
3701_2018111100,I
3723_2018111100,I
3745_2018111100,C
3769_2018111100,C
3886_2018111100,C
3973_2018111100,C
4130_2018111100,I
4152_2018111100,C
4176_2018111100,C
4200_2018111100,C
4224_2018111100,C
4248_2018111100,C
72_2018111101,C
96_2018111101,C
189_2018111101,C
213_2018111101,C
279_2018111101,I
322_2018111101,C
417_2018111101,C
505_2018111101,C
555_2018111101,C
657_2018111101,C
745_2018111101,C
812_2018111101,C
879_2018111101,C
947_2018111101,C
1102_2018111101,I
1159_2018111101,C
1183_2018111101,C
1212_2018111101,C
1236_2018111101,C
1294_2018111101,C
1384_2018111101,I
1429_2018111101,S
1495_2018111101,C
1583_2018111101,I
1605_2018111101,C
1653_2018111101,C
1682_2018111101,I
1779_2018111101,C
1803_2018111101,C
1844_2018111101,C
1868_2018111101,I
1890_2018111101,IN
1916_2018111101,C
2052_2018111101,S
2071_2018111101,C
2205_2018111101,C
2229_2018111101,C
2274_2018111101,I
2337_2018111101,C
2366_2018111101,C
2390_2018111101,I
2433_2018111101,S
2452_2018111101,I
2591_2018111101,C
2736_2018111101,I
2758_2018111101,S
2777_2018111101,I
2991_2018111101,C
3070_2018111101,C
3099_2018111101,C
3144_2018111101,IN
3220_2018111101,I
3301_2018111101,C
3330_2018111101,I
3396_2018111101,C
58_2018111102,C
201_2018111102,C
252_2018111102,C
278_2018111102,I
301_2018111102,I
352_2018111102,C
402_2018111102,C
426_2018111102,C
488_2018111102,C
512_2018111102,C
541_2018111102,C
618_2018111102,C
668_2018111102,C
692_2018111102,C
817_2018111102,C
848_2018111102,I
910_2018111102,C
1057_2018111102,C
1102_2018111102,C
1126_2018111102,IN
1162_2018111102,C
1192_2018111102,C
1258_2018111102,C
1282_2018111102,C
1345_2018111102,C
1390_2018111102,C
1572_2018111102,C
1628_2018111102,C
1657_2018111102,C
1681_2018111102,I
1703_2018111102,S
1761_2018111102,C
1806_2018111102,C
1874_2018111102,C
1919_2018111102,I
1962_2018111102,C
2046_2018111102,I
2068_2018111102,C
2092_2018111102,I
2133_2018111102,I
2208_2018111102,C
2253_2018111102,I
2275_2018111102,C
2366_2018111102,I
2547_2018111102,C
2608_2018111102,C
2681_2018111102,I
2703_2018111102,C
2727_2018111102,C
2751_2018111102,C
2798_2018111102,C
2822_2018111102,C
2846_2018111102,I
2879_2018111102,C
2968_2018111102,I
3038_2018111102,C
3150_2018111102,C
3161_2018111102,C
3200_2018111102,C
3222_2018111102,I
3250_2018111102,C
3274_2018111102,I
3297_2018111102,C
3308_2018111102,C
3344_2018111102,I
3367_2018111102,I
3443_2018111102,C
3455_2018111102,C
3666_2018111102,C
3694_2018111102,C
3718_2018111102,C
3742_2018111102,C
3766_2018111102,I
3797_2018111102,C
3838_2018111102,C
3862_2018111102,S
61_2018111103,I
125_2018111103,C
149_2018111103,C
241_2018111103,I
359_2018111103,C
383_2018111103,C
430_2018111103,C
454_2018111103,C
554_2018111103,I
612_2018111103,I
690_2018111103,C
735_2018111103,I
757_2018111103,S
952_2018111103,C
981_2018111103,C
1005_2018111103,C
1029_2018111103,C
1074_2018111103,I
1117_2018111103,I
1223_2018111103,I
1245_2018111103,C
1269_2018111103,C
1293_2018111103,C
1338_2018111103,C
1404_2018111103,I
1442_2018111103,S
1482_2018111103,I
1515_2018111103,I
1581_2018111103,C
1660_2018111103,C
1722_2018111103,C
1746_2018111103,C
1829_2018111103,S
1884_2018111103,C
1925_2018111103,I
1967_2018111103,C
2008_2018111103,I
2030_2018111103,C
2071_2018111103,C
2183_2018111103,I
2271_2018111103,I
2322_2018111103,I
2372_2018111103,C
2435_2018111103,C
2459_2018111103,I
2481_2018111103,C
2602_2018111103,IN
2671_2018111103,C
2695_2018111103,C
2774_2018111103,I
2796_2018111103,C
2872_2018111103,S
2891_2018111103,C
2915_2018111103,C
2939_2018111103,I
2965_2018111103,I
2987_2018111103,C
3036_2018111103,C
3077_2018111103,S
3130_2018111103,C
3175_2018111103,C
3199_2018111103,C
3244_2018111103,I
3323_2018111103,S
3363_2018111103,I
3385_2018111103,I
3441_2018111103,I
3463_2018111103,C
3491_2018111103,C
3536_2018111103,C
3581_2018111103,C
3605_2018111103,S
3624_2018111103,C
3648_2018111103,S
3667_2018111103,S
3707_2018111103,C
60_2018111104,I
82_2018111104,C
106_2018111104,C
130_2018111104,C
196_2018111104,C
282_2018111104,C
413_2018111104,C
481_2018111104,C
551_2018111104,C
617_2018111104,C
709_2018111104,C
771_2018111104,C
816_2018111104,C
983_2018111104,C
1007_2018111104,I
1122_2018111104,C
1151_2018111104,I
1173_2018111104,I
1195_2018111104,C
1300_2018111104,C
1460_2018111104,I
1609_2018111104,C
1644_2018111104,C
1668_2018111104,C
1760_2018111104,C
1801_2018111104,C
1916_2018111104,C
1945_2018111104,C
1995_2018111104,C
2036_2018111104,C
2060_2018111104,I
2082_2018111104,I
2104_2018111104,I
2268_2018111104,C
2292_2018111104,C
2348_2018111104,C
2393_2018111104,C
2417_2018111104,C
2450_2018111104,I
2472_2018111104,C
2529_2018111104,C
2579_2018111104,C
2603_2018111104,C
2627_2018111104,C
2718_2018111104,I
2752_2018111104,C
2776_2018111104,C
2839_2018111104,I
2882_2018111104,C
2948_2018111104,C
3018_2018111104,I
3040_2018111104,C
3081_2018111104,IN
3179_2018111104,C
3229_2018111104,I
3251_2018111104,C
3307_2018111104,I
3329_2018111104,I
3535_2018111104,C
3570_2018111104,C
3599_2018111104,C
3686_2018111104,I
3708_2018111104,I
3764_2018111104,C
3826_2018111104,C
3867_2018111104,I
3909_2018111104,C
3933_2018111104,C
3974_2018111104,I
4017_2018111104,C
60_2018111105,C
84_2018111105,I
106_2018111105,C
189_2018111105,I
211_2018111105,C
300_2018111105,C
383_2018111105,I
443_2018111105,I
486_2018111105,C
650_2018111105,C
695_2018111105,C
742_2018111105,S
837_2018111105,I
926_2018111105,I
952_2018111105,I
974_2018111105,C
1046_2018111105,C
1091_2018111105,S
1179_2018111105,I
1236_2018111105,C
1287_2018111105,I
1372_2018111105,C
1396_2018111105,C
1420_2018111105,S
1439_2018111105,C
1467_2018111105,C
1585_2018111105,C
1614_2018111105,S
1633_2018111105,S
1679_2018111105,C
1731_2018111105,C
1755_2018111105,C
1784_2018111105,C
1825_2018111105,C
1849_2018111105,S
1885_2018111105,I
1938_2018111105,I
2064_2018111105,C
2130_2018111105,C
2154_2018111105,C
2178_2018111105,C
2223_2018111105,I
2245_2018111105,I
2428_2018111105,C
2520_2018111105,C
2578_2018111105,I
2600_2018111105,C
2671_2018111105,C
2700_2018111105,C
2751_2018111105,C
2797_2018111105,C
2880_2018111105,S
2924_2018111105,C
2953_2018111105,IN
3007_2018111105,C
3036_2018111105,C
3184_2018111105,I
3206_2018111105,I
3320_2018111105,I
3378_2018111105,C
3406_2018111105,I
3449_2018111105,S
3468_2018111105,C
3492_2018111105,C
3516_2018111105,C
3540_2018111105,I
3594_2018111105,S
3613_2018111105,I
3635_2018111105,S
3828_2018111105,C
3852_2018111105,I
3874_2018111105,C
3903_2018111105,I
3935_2018111105,C
3959_2018111105,I
3981_2018111105,C
4022_2018111105,C
4046_2018111105,IN
51_2018111106,C
134_2018111106,C
179_2018111106,I
226_2018111106,I
301_2018111106,I
390_2018111106,S
476_2018111106,I
532_2018111106,I
554_2018111106,C
603_2018111106,C
627_2018111106,C
693_2018111106,I
736_2018111106,C
819_2018111106,I
841_2018111106,I
888_2018111106,C
950_2018111106,I
972_2018111106,C
1064_2018111106,I
1093_2018111106,C
1117_2018111106,I
1213_2018111106,C
1321_2018111106,C
1345_2018111106,C
1439_2018111106,C
1467_2018111106,C
1603_2018111106,IN
1880_2018111106,C
1904_2018111106,S
1940_2018111106,C
1981_2018111106,I
2020_2018111106,C
2140_2018111106,I
2166_2018111106,C
2190_2018111106,C
2214_2018111106,I
2257_2018111106,I
2304_2018111106,C
2436_2018111106,C
2481_2018111106,S
2521_2018111106,C
2621_2018111106,C
2650_2018111106,C
2686_2018111106,I
2734_2018111106,C
2800_2018111106,C
2824_2018111106,I
2867_2018111106,C
2925_2018111106,C
2966_2018111106,I
2988_2018111106,I
3070_2018111106,S
3150_2018111106,C
3178_2018111106,C
3202_2018111106,C
3226_2018111106,I
3271_2018111106,C
3295_2018111106,IN
3363_2018111106,I
3431_2018111106,I
3453_2018111106,I
3643_2018111106,I
3729_2018111106,C
3796_2018111106,I
51_2018111107,C
138_2018111107,C
162_2018111107,C
212_2018111107,IN
238_2018111107,C
283_2018111107,I
330_2018111107,C
396_2018111107,C
479_2018111107,C
653_2018111107,C
736_2018111107,I
787_2018111107,C
904_2018111107,C
928_2018111107,I
971_2018111107,I
993_2018111107,C
1049_2018111107,C
1073_2018111107,C
1139_2018111107,I
1218_2018111107,C
1265_2018111107,C
1356_2018111107,C
1380_2018111107,C
1404_2018111107,C
1428_2018111107,S
1459_2018111107,I
1481_2018111107,I
1537_2018111107,C
1589_2018111107,C
1613_2018111107,C
1654_2018111107,I
1695_2018111107,C
1758_2018111107,C
1799_2018111107,C
1828_2018111107,I
1850_2018111107,C
1874_2018111107,I
1930_2018111107,C
1971_2018111107,C
2012_2018111107,C
2161_2018111107,I
2215_2018111107,C
2239_2018111107,C
2282_2018111107,C
2327_2018111107,C
2351_2018111107,C
2401_2018111107,C
2560_2018111107,I
2593_2018111107,C
2617_2018111107,S
2653_2018111107,C
2698_2018111107,C
2781_2018111107,C
2832_2018111107,IN
2928_2018111107,C
2952_2018111107,I
3021_2018111107,C
3049_2018111107,I
3071_2018111107,C
3095_2018111107,C
3182_2018111107,I
3274_2018111107,S
3302_2018111107,S
3361_2018111107,C
3391_2018111107,I
3413_2018111107,C
3448_2018111107,C
3500_2018111107,I
3522_2018111107,I
3544_2018111107,C
3573_2018111107,C
3623_2018111107,S
3670_2018111107,I
3692_2018111107,S
3988_2018111107,C
60_2018111108,C
147_2018111108,I
190_2018111108,C
251_2018111108,C
275_2018111108,I
297_2018111108,C
321_2018111108,I
343_2018111108,C
367_2018111108,I
454_2018111108,I
513_2018111108,I
556_2018111108,C
591_2018111108,C
615_2018111108,I
679_2018111108,C
754_2018111108,I
797_2018111108,S
852_2018111108,C
922_2018111108,I
978_2018111108,C
1061_2018111108,C
1123_2018111108,C
1179_2018111108,C
1299_2018111108,I
1321_2018111108,C
1375_2018111108,C
1424_2018111108,I
1476_2018111108,I
1609_2018111108,C
1677_2018111108,I
1699_2018111108,I
1773_2018111108,S
1831_2018111108,C
1899_2018111108,C
1945_2018111108,C
2055_2018111108,I
2077_2018111108,I
2099_2018111108,C
2123_2018111108,C
2164_2018111108,C
2188_2018111108,I
2210_2018111108,I
2232_2018111108,S
2313_2018111108,I
2335_2018111108,S
2421_2018111108,I
2465_2018111108,C
2510_2018111108,I
2532_2018111108,I
2554_2018111108,C
2581_2018111108,I
2603_2018111108,C
2627_2018111108,I
2672_2018111108,C
2738_2018111108,C
2794_2018111108,C
2860_2018111108,I
2882_2018111108,I
2944_2018111108,C
2968_2018111108,C
3013_2018111108,C
3037_2018111108,I
3122_2018111108,C
3195_2018111108,C
3219_2018111108,S
3263_2018111108,C
3287_2018111108,C
3311_2018111108,C
3335_2018111108,I
3346_2018111108,C
3381_2018111108,C
3431_2018111108,I
3453_2018111108,C
3694_2018111108,C
79_2018111109,C
159_2018111109,I
206_2018111109,C
273_2018111109,C
360_2018111109,C
431_2018111109,I
490_2018111109,C
514_2018111109,C
538_2018111109,I
560_2018111109,C
626_2018111109,I
682_2018111109,I
731_2018111109,I
858_2018111109,C
899_2018111109,C
986_2018111109,S
1036_2018111109,C
1068_2018111109,C
1119_2018111109,I
1256_2018111109,S
1275_2018111109,I
1340_2018111109,C
1364_2018111109,S
1389_2018111109,C
1454_2018111109,C
1484_2018111109,C
1508_2018111109,C
1591_2018111109,C
1655_2018111109,C
1696_2018111109,C
1832_2018111109,C
1898_2018111109,C
1977_2018111109,C
2048_2018111109,S
2107_2018111109,C
2131_2018111109,IN
2166_2018111109,I
2199_2018111109,C
2223_2018111109,I
2245_2018111109,C
2337_2018111109,C
2403_2018111109,I
2471_2018111109,I
2500_2018111109,C
2529_2018111109,C
2557_2018111109,C
2619_2018111109,I
2647_2018111109,I
2710_2018111109,C
2772_2018111109,I
2867_2018111109,S
2936_2018111109,C
3007_2018111109,C
3031_2018111109,C
3100_2018111109,I
3126_2018111109,C
3150_2018111109,C
3180_2018111109,C
3204_2018111109,C
3228_2018111109,I
3250_2018111109,S
3269_2018111109,C
